Episode 0, Reward: 21.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 434, Reward: 12.0, Avg Critic Loss: 0.2810, Avg Actor Loss: -5.6189, Avg Alpha Loss: -0.7519
Episode 435, Reward: 10.0, Avg Critic Loss: 0.2741, Avg Actor Loss: -5.6664, Avg Alpha Loss: -0.7546
Episode 436, Reward: 10.0, Avg Critic Loss: 0.2621, Avg Actor Loss: -5.7742, Avg Alpha Loss: -0.7609
Episode 437, Reward: 10.0, Avg Critic Loss: 0.3244, Avg Actor Loss: -5.7703, Avg Alpha Loss: -0.7638
Episode 438, Reward: 9.0, Avg Critic Loss: 0.2978, Avg Actor Loss: -5.8267, Avg Alpha Loss: -0.7654
Episode 439, Reward: 19.0, Avg Critic Loss: 0.3018, Avg Actor Loss: -5.8780, Avg Alpha Loss: -0.7694
Episode 440, Reward: 18.0, Avg Critic Loss: 0.3094, Avg Actor Loss: -5.9532, Avg Alpha Loss: -0.7724
Episode 441, Reward: 8.0, Avg Critic Loss: 0.2835, Avg Actor Loss: -6.0593, Avg Alpha Loss: -0.7756
Episode 442, Reward: 8.0, Avg Critic Loss: 0.2779, Avg Actor Loss: -6.0463, Avg Alpha Loss: -0.7777
Episode 443, Reward: 20.0, Avg Critic Loss: 0.3103, Avg Actor Loss: -6.0587, Avg Alpha Loss: -0.7792
Episode 444, Reward: 13.0, Avg Critic Loss: 0.2636, Avg Actor Loss: -6.1654, Avg Alpha Loss: -0.7840
Episode 445, Reward: 15.0, Avg Critic Loss: 0.2941, Avg Actor Loss: -6.2592, Avg Alpha Loss: -0.7875
Episode 446, Reward: 9.0, Avg Critic Loss: 0.3033, Avg Actor Loss: -6.3143, Avg Alpha Loss: -0.7882
Episode 447, Reward: 31.0, Avg Critic Loss: 0.2819, Avg Actor Loss: -6.3708, Avg Alpha Loss: -0.7932
Episode 448, Reward: 13.0, Avg Critic Loss: 0.2274, Avg Actor Loss: -6.4373, Avg Alpha Loss: -0.8029
Episode 449, Reward: 10.0, Avg Critic Loss: 0.2269, Avg Actor Loss: -6.5793, Avg Alpha Loss: -0.8044
Episode 450, Reward: 16.0, Avg Critic Loss: 0.2079, Avg Actor Loss: -6.5322, Avg Alpha Loss: -0.8071
Episode 451, Reward: 10.0, Avg Critic Loss: 0.2431, Avg Actor Loss: -6.6646, Avg Alpha Loss: -0.8120
Episode 452, Reward: 12.0, Avg Critic Loss: 0.2055, Avg Actor Loss: -6.7136, Avg Alpha Loss: -0.8093
Episode 453, Reward: 17.0, Avg Critic Loss: 0.2527, Avg Actor Loss: -6.7413, Avg Alpha Loss: -0.8167
Episode 454, Reward: 27.0, Avg Critic Loss: 0.2419, Avg Actor Loss: -6.7863, Avg Alpha Loss: -0.8228
Episode 455, Reward: 10.0, Avg Critic Loss: 0.1910, Avg Actor Loss: -6.9304, Avg Alpha Loss: -0.8268
Episode 456, Reward: 8.0, Avg Critic Loss: 0.2333, Avg Actor Loss: -6.8952, Avg Alpha Loss: -0.8301
Episode 457, Reward: 14.0, Avg Critic Loss: 0.2298, Avg Actor Loss: -6.9685, Avg Alpha Loss: -0.8325
Episode 458, Reward: 12.0, Avg Critic Loss: 0.2442, Avg Actor Loss: -6.9063, Avg Alpha Loss: -0.8350
Episode 459, Reward: 9.0, Avg Critic Loss: 0.2443, Avg Actor Loss: -7.0607, Avg Alpha Loss: -0.8355
Episode 460, Reward: 19.0, Avg Critic Loss: 0.2313, Avg Actor Loss: -7.0545, Avg Alpha Loss: -0.8397
Episode 461, Reward: 17.0, Avg Critic Loss: 0.2460, Avg Actor Loss: -7.1590, Avg Alpha Loss: -0.8454
Episode 462, Reward: 10.0, Avg Critic Loss: 0.2721, Avg Actor Loss: -7.2286, Avg Alpha Loss: -0.8469
Episode 463, Reward: 9.0, Avg Critic Loss: 0.2200, Avg Actor Loss: -7.1466, Avg Alpha Loss: -0.8516
Episode 464, Reward: 19.0, Avg Critic Loss: 0.2597, Avg Actor Loss: -7.2599, Avg Alpha Loss: -0.8598
Episode 465, Reward: 9.0, Avg Critic Loss: 0.2573, Avg Actor Loss: -7.3167, Avg Alpha Loss: -0.8662
Episode 466, Reward: 18.0, Avg Critic Loss: 0.2162, Avg Actor Loss: -7.3455, Avg Alpha Loss: -0.8645
Episode 467, Reward: 12.0, Avg Critic Loss: 0.2320, Avg Actor Loss: -7.3592, Avg Alpha Loss: -0.8671
Episode 468, Reward: 13.0, Avg Critic Loss: 0.2156, Avg Actor Loss: -7.3679, Avg Alpha Loss: -0.8767
Episode 469, Reward: 15.0, Avg Critic Loss: 0.2175, Avg Actor Loss: -7.4549, Avg Alpha Loss: -0.8808
Episode 470, Reward: 26.0, Avg Critic Loss: 0.2359, Avg Actor Loss: -7.5244, Avg Alpha Loss: -0.8868
Episode 471, Reward: 23.0, Avg Critic Loss: 0.2737, Avg Actor Loss: -7.6744, Avg Alpha Loss: -0.8966
Episode 472, Reward: 11.0, Avg Critic Loss: 0.3574, Avg Actor Loss: -7.7663, Avg Alpha Loss: -0.8814
Episode 473, Reward: 9.0, Avg Critic Loss: 0.5378, Avg Actor Loss: -7.7249, Avg Alpha Loss: -0.8536
Episode 474, Reward: 47.0, Avg Critic Loss: 0.6468, Avg Actor Loss: -8.1410, Avg Alpha Loss: -0.8320
Episode 475, Reward: 19.0, Avg Critic Loss: 0.8495, Avg Actor Loss: -8.2776, Avg Alpha Loss: -0.8369
Episode 476, Reward: 15.0, Avg Critic Loss: 0.6260, Avg Actor Loss: -8.4996, Avg Alpha Loss: -0.8387
Episode 477, Reward: 43.0, Avg Critic Loss: 0.6784, Avg Actor Loss: -8.6084, Avg Alpha Loss: -0.8447
Episode 478, Reward: 30.0, Avg Critic Loss: 0.5810, Avg Actor Loss: -8.8213, Avg Alpha Loss: -0.8513
Episode 479, Reward: 55.0, Avg Critic Loss: 0.4787, Avg Actor Loss: -9.1014, Avg Alpha Loss: -0.8631
Episode 480, Reward: 13.0, Avg Critic Loss: 0.4610, Avg Actor Loss: -9.1718, Avg Alpha Loss: -0.8684
Episode 481, Reward: 57.0, Avg Critic Loss: 0.4695, Avg Actor Loss: -9.4115, Avg Alpha Loss: -0.8765
Episode 482, Reward: 48.0, Avg Critic Loss: 0.4342, Avg Actor Loss: -9.6386, Avg Alpha Loss: -0.8935
Episode 483, Reward: 10.0, Avg Critic Loss: 0.4453, Avg Actor Loss: -9.7610, Avg Alpha Loss: -0.9035
Episode 484, Reward: 47.0, Avg Critic Loss: 0.3746, Avg Actor Loss: -9.9438, Avg Alpha Loss: -0.9105
Episode 485, Reward: 36.0, Avg Critic Loss: 0.3652, Avg Actor Loss: -10.0998, Avg Alpha Loss: -0.9173
Episode 486, Reward: 14.0, Avg Critic Loss: 0.3867, Avg Actor Loss: -10.2379, Avg Alpha Loss: -0.9278
Episode 487, Reward: 34.0, Avg Critic Loss: 0.5014, Avg Actor Loss: -10.3185, Avg Alpha Loss: -0.9323
Episode 488, Reward: 30.0, Avg Critic Loss: 0.3902, Avg Actor Loss: -10.4664, Avg Alpha Loss: -0.9400
Episode 489, Reward: 12.0, Avg Critic Loss: 0.3592, Avg Actor Loss: -10.5574, Avg Alpha Loss: -0.9444
Episode 490, Reward: 54.0, Avg Critic Loss: 0.3468, Avg Actor Loss: -10.7185, Avg Alpha Loss: -0.9570
Episode 491, Reward: 50.0, Avg Critic Loss: 0.3461, Avg Actor Loss: -10.9401, Avg Alpha Loss: -0.9690
Episode 492, Reward: 49.0, Avg Critic Loss: 0.3023, Avg Actor Loss: -11.2437, Avg Alpha Loss: -0.9860
Episode 493, Reward: 42.0, Avg Critic Loss: 0.2734, Avg Actor Loss: -11.4242, Avg Alpha Loss: -0.9950
Episode 494, Reward: 41.0, Avg Critic Loss: 0.3165, Avg Actor Loss: -11.6375, Avg Alpha Loss: -1.0157
Episode 495, Reward: 61.0, Avg Critic Loss: 0.3331, Avg Actor Loss: -11.8675, Avg Alpha Loss: -1.0279
Episode 496, Reward: 26.0, Avg Critic Loss: 0.3205, Avg Actor Loss: -12.0254, Avg Alpha Loss: -1.0387
Episode 497, Reward: 79.0, Avg Critic Loss: 0.3573, Avg Actor Loss: -12.2785, Avg Alpha Loss: -1.0621
Episode 498, Reward: 20.0, Avg Critic Loss: 0.3267, Avg Actor Loss: -12.5298, Avg Alpha Loss: -1.0739
Episode 499, Reward: 124.0, Avg Critic Loss: 0.3392, Avg Actor Loss: -12.8458, Avg Alpha Loss: -1.1065
Episode 500, Reward: 151.0, Avg Critic Loss: 0.3373, Avg Actor Loss: -13.4421, Avg Alpha Loss: -1.1581
Episode 501, Reward: 16.0, Avg Critic Loss: 0.3257, Avg Actor Loss: -13.9122, Avg Alpha Loss: -1.1943
Episode 502, Reward: 29.0, Avg Critic Loss: 0.3304, Avg Actor Loss: -13.9993, Avg Alpha Loss: -1.1970
Episode 503, Reward: 78.0, Avg Critic Loss: 0.3509, Avg Actor Loss: -14.2243, Avg Alpha Loss: -1.2220
Episode 504, Reward: 25.0, Avg Critic Loss: 0.3625, Avg Actor Loss: -14.4767, Avg Alpha Loss: -1.2465
Episode 505, Reward: 149.0, Avg Critic Loss: 0.3616, Avg Actor Loss: -14.8603, Avg Alpha Loss: -1.2808
Episode 506, Reward: 52.0, Avg Critic Loss: 0.3717, Avg Actor Loss: -15.4012, Avg Alpha Loss: -1.3336
Episode 507, Reward: 21.0, Avg Critic Loss: 0.3819, Avg Actor Loss: -15.5617, Avg Alpha Loss: -1.3472
Episode 508, Reward: 12.0, Avg Critic Loss: 0.5664, Avg Actor Loss: -15.4481, Avg Alpha Loss: -1.3507
Episode 509, Reward: 76.0, Avg Critic Loss: 0.3944, Avg Actor Loss: -15.8404, Avg Alpha Loss: -1.3816
Episode 510, Reward: 11.0, Avg Critic Loss: 0.4431, Avg Actor Loss: -15.9976, Avg Alpha Loss: -1.3966
Episode 511, Reward: 9.0, Avg Critic Loss: 0.4714, Avg Actor Loss: -16.1243, Avg Alpha Loss: -1.4115
Episode 512, Reward: 16.0, Avg Critic Loss: 0.3665, Avg Actor Loss: -16.2275, Avg Alpha Loss: -1.4233
Episode 513, Reward: 26.0, Avg Critic Loss: 0.3870, Avg Actor Loss: -16.3150, Avg Alpha Loss: -1.4230
Episode 514, Reward: 25.0, Avg Critic Loss: 0.4870, Avg Actor Loss: -16.3809, Avg Alpha Loss: -1.4360
Episode 515, Reward: 32.0, Avg Critic Loss: 0.4768, Avg Actor Loss: -16.5996, Avg Alpha Loss: -1.4567
Episode 516, Reward: 122.0, Avg Critic Loss: 0.4537, Avg Actor Loss: -16.9355, Avg Alpha Loss: -1.4968
Episode 517, Reward: 200.0, Avg Critic Loss: 0.4464, Avg Actor Loss: -17.7702, Avg Alpha Loss: -1.5883
Episode 518, Reward: 24.0, Avg Critic Loss: 0.4146, Avg Actor Loss: -18.3667, Avg Alpha Loss: -1.6538
Episode 519, Reward: 28.0, Avg Critic Loss: 0.6069, Avg Actor Loss: -18.5024, Avg Alpha Loss: -1.6712
Episode 520, Reward: 62.0, Avg Critic Loss: 0.5981, Avg Actor Loss: -18.7613, Avg Alpha Loss: -1.7100
Episode 521, Reward: 200.0, Avg Critic Loss: 0.4857, Avg Actor Loss: -19.4861, Avg Alpha Loss: -1.7872
Episode 522, Reward: 77.0, Avg Critic Loss: 0.5245, Avg Actor Loss: -20.2959, Avg Alpha Loss: -1.8813
Episode 523, Reward: 165.0, Avg Critic Loss: 0.5455, Avg Actor Loss: -20.9761, Avg Alpha Loss: -1.9662
Episode 524, Reward: 24.0, Avg Critic Loss: 0.5307, Avg Actor Loss: -21.5402, Avg Alpha Loss: -2.0411
Episode 525, Reward: 69.0, Avg Critic Loss: 0.6238, Avg Actor Loss: -21.8075, Avg Alpha Loss: -2.0787
Episode 526, Reward: 22.0, Avg Critic Loss: 0.6059, Avg Actor Loss: -22.0081, Avg Alpha Loss: -2.1135
Episode 527, Reward: 36.0, Avg Critic Loss: 0.5934, Avg Actor Loss: -22.3306, Avg Alpha Loss: -2.1410
Episode 528, Reward: 42.0, Avg Critic Loss: 0.6336, Avg Actor Loss: -22.5488, Avg Alpha Loss: -2.1717
Episode 529, Reward: 28.0, Avg Critic Loss: 0.6398, Avg Actor Loss: -22.7451, Avg Alpha Loss: -2.2153
Episode 530, Reward: 29.0, Avg Critic Loss: 0.8002, Avg Actor Loss: -22.8921, Avg Alpha Loss: -2.2224
Episode 531, Reward: 83.0, Avg Critic Loss: 0.6608, Avg Actor Loss: -23.2573, Avg Alpha Loss: -2.2729
Episode 532, Reward: 24.0, Avg Critic Loss: 0.7872, Avg Actor Loss: -23.6634, Avg Alpha Loss: -2.3201
Episode 533, Reward: 18.0, Avg Critic Loss: 0.7384, Avg Actor Loss: -23.6960, Avg Alpha Loss: -2.3474
Episode 534, Reward: 11.0, Avg Critic Loss: 0.9870, Avg Actor Loss: -23.8524, Avg Alpha Loss: -2.3598
Episode 535, Reward: 35.0, Avg Critic Loss: 0.7808, Avg Actor Loss: -23.8705, Avg Alpha Loss: -2.3722
Episode 536, Reward: 60.0, Avg Critic Loss: 0.7897, Avg Actor Loss: -24.2434, Avg Alpha Loss: -2.4154
Episode 537, Reward: 103.0, Avg Critic Loss: 0.7396, Avg Actor Loss: -24.8546, Avg Alpha Loss: -2.4996
Episode 538, Reward: 99.0, Avg Critic Loss: 0.7985, Avg Actor Loss: -25.4507, Avg Alpha Loss: -2.5921
Episode 539, Reward: 38.0, Avg Critic Loss: 0.7430, Avg Actor Loss: -26.0041, Avg Alpha Loss: -2.6626
Episode 540, Reward: 74.0, Avg Critic Loss: 0.7384, Avg Actor Loss: -26.3273, Avg Alpha Loss: -2.7217
Episode 541, Reward: 26.0, Avg Critic Loss: 0.7835, Avg Actor Loss: -26.6045, Avg Alpha Loss: -2.7738
Episode 542, Reward: 15.0, Avg Critic Loss: 1.0764, Avg Actor Loss: -26.7974, Avg Alpha Loss: -2.8087
Episode 543, Reward: 25.0, Avg Critic Loss: 1.0444, Avg Actor Loss: -26.8915, Avg Alpha Loss: -2.8189
Episode 544, Reward: 33.0, Avg Critic Loss: 0.9188, Avg Actor Loss: -27.2274, Avg Alpha Loss: -2.8563
Episode 545, Reward: 94.0, Avg Critic Loss: 0.8359, Avg Actor Loss: -27.6498, Avg Alpha Loss: -2.9273
Episode 546, Reward: 72.0, Avg Critic Loss: 0.9544, Avg Actor Loss: -28.2350, Avg Alpha Loss: -3.0209
Episode 547, Reward: 30.0, Avg Critic Loss: 1.0076, Avg Actor Loss: -28.6087, Avg Alpha Loss: -3.0843
Episode 548, Reward: 41.0, Avg Critic Loss: 0.9057, Avg Actor Loss: -28.8018, Avg Alpha Loss: -3.1126
Episode 549, Reward: 17.0, Avg Critic Loss: 0.7921, Avg Actor Loss: -29.2013, Avg Alpha Loss: -3.1603
Episode 550, Reward: 10.0, Avg Critic Loss: 1.2420, Avg Actor Loss: -29.1787, Avg Alpha Loss: -3.1742
Episode 551, Reward: 200.0, Avg Critic Loss: 0.8982, Avg Actor Loss: -30.0318, Avg Alpha Loss: -3.3060
Episode 552, Reward: 121.0, Avg Critic Loss: 0.8818, Avg Actor Loss: -31.3276, Avg Alpha Loss: -3.5169
Episode 553, Reward: 159.0, Avg Critic Loss: 0.9522, Avg Actor Loss: -32.4612, Avg Alpha Loss: -3.7089
Episode 554, Reward: 38.0, Avg Critic Loss: 1.2611, Avg Actor Loss: -33.3716, Avg Alpha Loss: -3.8678
Episode 555, Reward: 60.0, Avg Critic Loss: 1.3125, Avg Actor Loss: -33.6974, Avg Alpha Loss: -3.9302
Episode 556, Reward: 150.0, Avg Critic Loss: 1.1344, Avg Actor Loss: -34.7238, Avg Alpha Loss: -4.0930
Episode 557, Reward: 51.0, Avg Critic Loss: 1.2120, Avg Actor Loss: -35.6682, Avg Alpha Loss: -4.2438
Episode 558, Reward: 30.0, Avg Critic Loss: 1.5399, Avg Actor Loss: -35.8847, Avg Alpha Loss: -4.3204
Episode 559, Reward: 115.0, Avg Critic Loss: 1.1769, Avg Actor Loss: -36.6428, Avg Alpha Loss: -4.4353
Episode 560, Reward: 40.0, Avg Critic Loss: 1.9159, Avg Actor Loss: -37.5205, Avg Alpha Loss: -4.5752
Episode 561, Reward: 25.0, Avg Critic Loss: 1.3292, Avg Actor Loss: -37.7093, Avg Alpha Loss: -4.6417
Episode 562, Reward: 15.0, Avg Critic Loss: 1.4483, Avg Actor Loss: -37.9952, Avg Alpha Loss: -4.6682
Episode 563, Reward: 59.0, Avg Critic Loss: 1.4240, Avg Actor Loss: -38.2495, Avg Alpha Loss: -4.7222
Episode 564, Reward: 82.0, Avg Critic Loss: 1.3107, Avg Actor Loss: -39.0839, Avg Alpha Loss: -4.8600
Episode 565, Reward: 135.0, Avg Critic Loss: 1.2950, Avg Actor Loss: -40.2143, Avg Alpha Loss: -5.0627
Episode 566, Reward: 39.0, Avg Critic Loss: 1.4989, Avg Actor Loss: -41.1156, Avg Alpha Loss: -5.2351
Episode 567, Reward: 84.0, Avg Critic Loss: 1.5860, Avg Actor Loss: -41.8456, Avg Alpha Loss: -5.3608
Episode 568, Reward: 116.0, Avg Critic Loss: 1.5802, Avg Actor Loss: -42.9787, Avg Alpha Loss: -5.5709
Episode 569, Reward: 12.0, Avg Critic Loss: 2.6276, Avg Actor Loss: -43.6026, Avg Alpha Loss: -5.7272
Episode 570, Reward: 69.0, Avg Critic Loss: 1.6576, Avg Actor Loss: -44.2366, Avg Alpha Loss: -5.7951
Episode 571, Reward: 55.0, Avg Critic Loss: 2.2611, Avg Actor Loss: -44.9124, Avg Alpha Loss: -5.9372
Episode 572, Reward: 44.0, Avg Critic Loss: 2.0415, Avg Actor Loss: -45.6182, Avg Alpha Loss: -6.0511
Episode 573, Reward: 147.0, Avg Critic Loss: 1.8446, Avg Actor Loss: -46.7946, Avg Alpha Loss: -6.2708
Episode 574, Reward: 15.0, Avg Critic Loss: 1.6548, Avg Actor Loss: -47.7218, Avg Alpha Loss: -6.4870
Episode 575, Reward: 117.0, Avg Critic Loss: 2.2471, Avg Actor Loss: -48.7269, Avg Alpha Loss: -6.6433
Episode 576, Reward: 119.0, Avg Critic Loss: 2.2333, Avg Actor Loss: -50.3914, Avg Alpha Loss: -6.9513
Episode 577, Reward: 20.0, Avg Critic Loss: 2.8447, Avg Actor Loss: -51.3254, Avg Alpha Loss: -7.1229
Episode 578, Reward: 114.0, Avg Critic Loss: 2.3861, Avg Actor Loss: -52.1708, Avg Alpha Loss: -7.3247
Episode 579, Reward: 53.0, Avg Critic Loss: 2.3842, Avg Actor Loss: -53.5648, Avg Alpha Loss: -7.5728
Episode 580, Reward: 33.0, Avg Critic Loss: 2.5442, Avg Actor Loss: -54.1938, Avg Alpha Loss: -7.6752
Episode 581, Reward: 43.0, Avg Critic Loss: 2.9907, Avg Actor Loss: -54.6086, Avg Alpha Loss: -7.7690
Episode 582, Reward: 53.0, Avg Critic Loss: 3.2022, Avg Actor Loss: -55.3502, Avg Alpha Loss: -7.9398
Episode 583, Reward: 200.0, Avg Critic Loss: 2.8296, Avg Actor Loss: -57.4448, Avg Alpha Loss: -8.3372
Episode 584, Reward: 30.0, Avg Critic Loss: 2.6365, Avg Actor Loss: -59.4644, Avg Alpha Loss: -8.7098
Episode 585, Reward: 53.0, Avg Critic Loss: 3.5406, Avg Actor Loss: -60.1768, Avg Alpha Loss: -8.8436
Episode 586, Reward: 68.0, Avg Critic Loss: 3.4606, Avg Actor Loss: -61.2706, Avg Alpha Loss: -9.0611
Episode 587, Reward: 71.0, Avg Critic Loss: 4.4472, Avg Actor Loss: -62.3500, Avg Alpha Loss: -9.2623
Episode 588, Reward: 30.0, Avg Critic Loss: 3.1327, Avg Actor Loss: -63.2136, Avg Alpha Loss: -9.4608
Episode 589, Reward: 60.0, Avg Critic Loss: 3.5482, Avg Actor Loss: -64.2630, Avg Alpha Loss: -9.6314
Episode 590, Reward: 11.0, Avg Critic Loss: 8.3996, Avg Actor Loss: -64.9708, Avg Alpha Loss: -9.7097
Episode 591, Reward: 17.0, Avg Critic Loss: 4.2048, Avg Actor Loss: -65.1550, Avg Alpha Loss: -9.8210
Episode 592, Reward: 70.0, Avg Critic Loss: 4.1541, Avg Actor Loss: -65.8042, Avg Alpha Loss: -9.9579
Episode 593, Reward: 25.0, Avg Critic Loss: 4.5451, Avg Actor Loss: -66.6783, Avg Alpha Loss: -10.1620
Episode 594, Reward: 35.0, Avg Critic Loss: 6.5548, Avg Actor Loss: -67.0694, Avg Alpha Loss: -10.2270
Episode 595, Reward: 27.0, Avg Critic Loss: 4.8155, Avg Actor Loss: -67.7904, Avg Alpha Loss: -10.3470
Episode 596, Reward: 29.0, Avg Critic Loss: 4.8068, Avg Actor Loss: -68.5033, Avg Alpha Loss: -10.4816
Episode 597, Reward: 27.0, Avg Critic Loss: 4.9690, Avg Actor Loss: -69.3057, Avg Alpha Loss: -10.5793
Episode 598, Reward: 33.0, Avg Critic Loss: 5.2681, Avg Actor Loss: -69.8281, Avg Alpha Loss: -10.6964
Episode 599, Reward: 15.0, Avg Critic Loss: 4.5240, Avg Actor Loss: -70.1553, Avg Alpha Loss: -10.7979
Episode 600, Reward: 52.0, Avg Critic Loss: 4.4907, Avg Actor Loss: -70.7701, Avg Alpha Loss: -10.9284
Episode 601, Reward: 33.0, Avg Critic Loss: 8.6975, Avg Actor Loss: -71.8478, Avg Alpha Loss: -11.1167
Episode 602, Reward: 51.0, Avg Critic Loss: 5.8296, Avg Actor Loss: -72.6608, Avg Alpha Loss: -11.2960
Episode 603, Reward: 154.0, Avg Critic Loss: 5.1589, Avg Actor Loss: -75.0103, Avg Alpha Loss: -11.7187
Episode 604, Reward: 121.0, Avg Critic Loss: 5.4278, Avg Actor Loss: -78.0718, Avg Alpha Loss: -12.3358
Episode 605, Reward: 24.0, Avg Critic Loss: 7.1787, Avg Actor Loss: -79.7520, Avg Alpha Loss: -12.6593
Episode 606, Reward: 14.0, Avg Critic Loss: 10.7822, Avg Actor Loss: -80.2707, Avg Alpha Loss: -12.7880
Episode 607, Reward: 10.0, Avg Critic Loss: 7.8618, Avg Actor Loss: -79.9411, Avg Alpha Loss: -12.7680
Episode 608, Reward: 78.0, Avg Critic Loss: 6.3060, Avg Actor Loss: -81.6568, Avg Alpha Loss: -13.0518
Episode 609, Reward: 20.0, Avg Critic Loss: 7.2336, Avg Actor Loss: -83.2662, Avg Alpha Loss: -13.2950
Episode 610, Reward: 68.0, Avg Critic Loss: 5.7402, Avg Actor Loss: -83.8452, Avg Alpha Loss: -13.5122
Episode 611, Reward: 46.0, Avg Critic Loss: 5.4880, Avg Actor Loss: -85.2155, Avg Alpha Loss: -13.7765
Episode 612, Reward: 64.0, Avg Critic Loss: 7.6212, Avg Actor Loss: -86.9136, Avg Alpha Loss: -14.0776
Episode 613, Reward: 31.0, Avg Critic Loss: 6.4602, Avg Actor Loss: -87.9228, Avg Alpha Loss: -14.3598
Episode 614, Reward: 82.0, Avg Critic Loss: 6.2163, Avg Actor Loss: -89.5812, Avg Alpha Loss: -14.6324
Episode 615, Reward: 89.0, Avg Critic Loss: 9.1155, Avg Actor Loss: -91.7111, Avg Alpha Loss: -15.0864
Episode 616, Reward: 17.0, Avg Critic Loss: 6.1632, Avg Actor Loss: -93.5379, Avg Alpha Loss: -15.3879
Episode 617, Reward: 75.0, Avg Critic Loss: 8.2576, Avg Actor Loss: -94.7584, Avg Alpha Loss: -15.6460
Episode 618, Reward: 31.0, Avg Critic Loss: 7.6468, Avg Actor Loss: -96.6146, Avg Alpha Loss: -15.9856
Episode 619, Reward: 14.0, Avg Critic Loss: 10.0455, Avg Actor Loss: -96.9047, Avg Alpha Loss: -16.0823
Episode 620, Reward: 101.0, Avg Critic Loss: 8.5172, Avg Actor Loss: -98.7203, Avg Alpha Loss: -16.4634
Episode 621, Reward: 10.0, Avg Critic Loss: 6.9574, Avg Actor Loss: -100.6301, Avg Alpha Loss: -16.8597
Episode 622, Reward: 30.0, Avg Critic Loss: 13.6957, Avg Actor Loss: -100.9030, Avg Alpha Loss: -16.9274
Episode 623, Reward: 20.0, Avg Critic Loss: 11.2666, Avg Actor Loss: -101.6808, Avg Alpha Loss: -17.0588
Episode 624, Reward: 94.0, Avg Critic Loss: 8.4198, Avg Actor Loss: -103.5556, Avg Alpha Loss: -17.4588
Episode 625, Reward: 66.0, Avg Critic Loss: 9.8927, Avg Actor Loss: -106.3648, Avg Alpha Loss: -17.9773
Episode 626, Reward: 38.0, Avg Critic Loss: 10.7264, Avg Actor Loss: -108.4089, Avg Alpha Loss: -18.3435
Episode 627, Reward: 18.0, Avg Critic Loss: 7.5683, Avg Actor Loss: -109.4001, Avg Alpha Loss: -18.5116
Episode 628, Reward: 28.0, Avg Critic Loss: 15.6557, Avg Actor Loss: -109.7177, Avg Alpha Loss: -18.6553
Episode 629, Reward: 42.0, Avg Critic Loss: 12.1353, Avg Actor Loss: -111.4631, Avg Alpha Loss: -18.9608
Episode 630, Reward: 11.0, Avg Critic Loss: 13.0789, Avg Actor Loss: -111.9464, Avg Alpha Loss: -19.1052
Episode 631, Reward: 61.0, Avg Critic Loss: 14.9224, Avg Actor Loss: -113.5363, Avg Alpha Loss: -19.4273
Episode 632, Reward: 21.0, Avg Critic Loss: 12.9247, Avg Actor Loss: -115.0464, Avg Alpha Loss: -19.6278
Episode 633, Reward: 28.0, Avg Critic Loss: 10.8548, Avg Actor Loss: -115.4959, Avg Alpha Loss: -19.8334
Episode 634, Reward: 29.0, Avg Critic Loss: 16.3730, Avg Actor Loss: -116.7462, Avg Alpha Loss: -20.0338
Episode 635, Reward: 42.0, Avg Critic Loss: 12.6041, Avg Actor Loss: -117.8237, Avg Alpha Loss: -20.2607
Episode 636, Reward: 21.0, Avg Critic Loss: 10.3394, Avg Actor Loss: -119.2550, Avg Alpha Loss: -20.5848
Episode 637, Reward: 30.0, Avg Critic Loss: 17.2421, Avg Actor Loss: -120.0925, Avg Alpha Loss: -20.7450
Episode 638, Reward: 79.0, Avg Critic Loss: 12.8704, Avg Actor Loss: -122.1473, Avg Alpha Loss: -21.1573
Episode 639, Reward: 9.0, Avg Critic Loss: 19.3533, Avg Actor Loss: -123.6679, Avg Alpha Loss: -21.4771
Episode 640, Reward: 39.0, Avg Critic Loss: 18.0876, Avg Actor Loss: -124.5758, Avg Alpha Loss: -21.6749
Episode 641, Reward: 40.0, Avg Critic Loss: 16.2852, Avg Actor Loss: -126.3292, Avg Alpha Loss: -22.0272
Episode 642, Reward: 58.0, Avg Critic Loss: 14.7716, Avg Actor Loss: -128.4355, Avg Alpha Loss: -22.4217
Episode 643, Reward: 32.0, Avg Critic Loss: 17.4485, Avg Actor Loss: -130.1618, Avg Alpha Loss: -22.8055
Episode 644, Reward: 46.0, Avg Critic Loss: 17.8334, Avg Actor Loss: -131.7557, Avg Alpha Loss: -23.1204
Episode 645, Reward: 80.0, Avg Critic Loss: 20.1503, Avg Actor Loss: -134.5086, Avg Alpha Loss: -23.6916
Episode 646, Reward: 22.0, Avg Critic Loss: 18.0661, Avg Actor Loss: -137.0216, Avg Alpha Loss: -24.0987
Episode 647, Reward: 25.0, Avg Critic Loss: 19.8300, Avg Actor Loss: -137.8484, Avg Alpha Loss: -24.3180
Episode 648, Reward: 23.0, Avg Critic Loss: 24.1740, Avg Actor Loss: -139.1047, Avg Alpha Loss: -24.4890
Episode 649, Reward: 24.0, Avg Critic Loss: 22.3435, Avg Actor Loss: -139.5569, Avg Alpha Loss: -24.6922
Episode 650, Reward: 14.0, Avg Critic Loss: 23.2635, Avg Actor Loss: -139.4790, Avg Alpha Loss: -24.8966
